seq,latency_ns
5904,153844
5905,144410
5906,134810
5907,125888
5908,116236
5909,106617
5910,96991
5911,87372
5912,78018
5913,68325
5914,58691
5915,49079
5916,41312
5917,31812
5918,22193
5919,12652
5920,3002
5921,1049829
5922,1040219
5923,1032272
5924,1022407
5925,1012476
5926,1002755
5927,993166
5928,986331
5929,976765
5930,967189
5931,957509
5932,947888
5933,938352
5934,928749
5935,919197
5936,909607
5937,900136
5938,890490
5939,881562
5940,871896
5941,864265
5942,854698
5943,845006
5944,835338
5945,825774
5946,816136
5947,806452
5948,796931
5949,787316
5950,777873
5951,768273
5952,758687
5953,749287
5954,741457
5955,732586
5956,722936
5957,713341
5958,703776
5959,694182
5960,684610
5961,675047
5962,665403
5963,655842
5964,646315
5965,636671
5966,627073
5967,619201
5968,609601
5969,600191
5970,590568
5971,581629
5972,572021
5973,562384
5974,552726
5975,543104
5976,533535
5977,523950
5978,514430
5979,504823
5980,497085
5981,487628
5982,477985
5983,468447
5984,458910
5985,449412
5986,439779
5987,430815
5988,421177
5989,411631
5990,402050
5991,392479
5992,384645
5993,375146
5994,365417
5995,355839
5996,346229
5997,336600
5998,326998
5999,317459
6000,307730
6001,298352
6002,288733
6003,279698
6004,270089
6005,262251
6006,252660
6007,243120
6008,233654
6009,224015
6010,214494
6011,204924
6012,195350
6013,194179
6014,184420
6015,174516
6016,164572
6017,154665
6018,145706
6019,135757
6020,125847
6021,115899
6022,105952
6023,95997
6024,86098
6025,78608
6026,68766
6027,58845
6028,48897
6029,39002
6030,29071
6031,19122
6032,9201
6033,3210721
6034,3201305
6035,3192459
6036,3182851
6037,3173288
6038,3163701
6039,3154077
6040,3144462
6041,3134890
6042,3125195
6043,3121831
6044,3114055
6045,3104465
6046,3094865
6047,3085296
6048,3075683
6049,3066239
6050,3056650
6051,3051823
6052,3042245
6053,3032705
6054,3023086
6055,3013450
6056,3005169
6057,2995700
6058,2986048
6059,2976494
6060,2966931
6061,2957253
6062,2947660
6063,2938086
6064,2928536
6065,2919220
6066,2909548
6067,2900696
6068,2891101
6069,2883556
6070,2873948
6071,2864420
6072,2854719
6073,2845184
6074,2835613
6075,2826008
6076,2816607
6077,2806970
6078,2797372
6079,2787757
6080,2778154
6081,2768784
6082,2761053
6083,2752286
6084,2742606
6085,2733008
6086,2723512
6087,2713969
6088,2704416
6089,2694795
6090,2685178
6091,2675605
6092,2666072
6093,2656457
6094,2646808
6095,2639119
6096,2629516
6097,2620069
6098,2610585
6099,2601700
6100,2592082
6101,2582447
6102,2572797
6103,2563210
6104,2553681
6105,2544006
6106,2534387
6107,2524798
6108,2517025
6109,2507505
6110,2498012
6111,2488347
6112,2478711
6113,2469344
6114,2459637
6115,2450878
6116,2441333
6117,2431711
6118,2422134
6119,2412715
6120,2405794
6121,2396344
6122,2386805
6123,2377180
6124,2367536
6125,2358045
6126,2348492
6127,2338882
6128,2331480
6129,2321570
6130,2311676
6131,2301811
6132,2291909
6133,2283836
6134,2274395
6135,2264733
