seq,latency_ns
37231,515708
37232,512060
37233,508524
37234,504957
37235,501347
37236,497684
37237,495836
37238,492305
37239,488695
37240,485138
37241,481566
37242,477923
37243,474339
37244,470756
37245,467145
37246,464217
37247,460650
37248,457032
37249,455351
37250,451845
37251,448212
37252,444599
37253,441016
37254,437437
37255,433829
37256,430315
37257,426602
37258,427110
37259,423234
37260,419386
37261,415487
37262,411594
37263,407682
37264,403791
37265,400079
37266,396400
37267,392778
37268,389093
37269,385557
37270,381924
37271,378269
37272,374690
37273,371144
37274,367565
37275,365823
37276,362299
37277,358691
37278,355905
37279,352198
37280,348642
37281,345349
37282,342968
37283,339108
37284,335156
37285,331247
37286,327292
37287,323853
37288,322100
37289,318673
37290,315031
37291,311448
37292,307880
37293,304257
37294,301421
37295,297838
37296,294163
37297,290813
37298,287244
37299,283673
37300,280125
37301,278215
37302,274520
37303,270997
37304,267419
37305,263794
37306,260118
37307,256570
37308,252864
37309,249356
37310,246454
37311,242891
37312,239314
37313,238282
37314,234640
37315,231149
37316,227497
37317,223925
37318,220302
37319,216742
37320,212993
37321,209478
37322,205828
37323,202256
37324,198700
37325,195146
37326,193977
37327,190303
37328,186700
37329,183345
37330,179863
37331,176294
37332,172706
37333,169181
37334,165549
37335,161942
37336,158276
37337,154704
37338,151091
37339,149588
37340,145973
37341,142447
37342,139620
37343,136127
37344,132474
37345,129100
37346,125466
37347,121854
37348,118218
37349,114691
37350,111051
37351,107436
37352,105648
37353,101982
37354,98363
37355,94682
37356,91114
37357,87546
37358,84638
37359,80967
37360,77355
37361,73917
37362,70252
37363,66660
37364,63118
37365,61188
37366,57862
37367,54241
37368,50578
37369,47014
37370,43520
37371,39816
37372,36273
37373,32688
37374,29773
37375,26135
37376,22665
37377,21105
37378,17650
37379,14144
37380,10577
37381,7010
37382,3511
37383,1156955
37384,1153725
37385,1151327
37386,1147422
37387,1143487
37388,1139876
37389,1136432
37390,1140174
37391,1136721
37392,1133252
37393,1130143
37394,1126680
37395,1123050
37396,1119786
37397,1116244
37398,1112563
37399,1109146
37400,1105748
37401,1102130
37402,1098695
37403,1097281
37404,1093669
37405,1090141
37406,1086252
37407,1083743
37408,1079845
37409,1076002
37410,1072143
37411,1068281
37412,1064438
37413,1060579
37414,1056676
37415,1052810
37416,1050687
37417,1046852
37418,1043016
37419,1039160
37420,1035287
37421,1031409
37422,1028172
37423,1024548
37424,1021098
37425,1018087
37426,1014464
37427,1010865
37428,1007395
37429,1006169
37430,1002650
37431,999113
37432,995414
37433,991811
37434,988191
37435,984676
37436,981172
37437,977591
37438,974798
37439,971185
37440,967702
37441,966436
37442,963141
37443,959559
37444,955879
37445,952422
37446,948915
37447,945447
37448,941837
37449,938150
37450,934525
37451,930991
37452,927338
37453,923788
37454,923037
37455,919497
37456,915883
37457,912610
37458,908957
37459,905335
37460,901810
37461,898150
37462,894626
37463,891028
37464,887488
37465,883904
37466,880479
37467,878757
37468,875151
37469,871689
37470,868888
37471,865301
37472,861712
37473,858342
37474,854789
37475,851135
37476,847552
37477,843934
37478,840347
37479,836734
37480,834910
37481,831311
37482,827732
37483,824150
37484,820617
37485,817108
37486,814273
37487,811663
37488,807722
37489,803789
37490,800106
37491,796515
37492,792848
37493,791244
37494,787594
37495,784087
37496,780560
37497,776904
37498,773392
37499,769843
37500,766569
37501,763007
37502,760198
37503,756593
37504,752982
37505,753067
37506,749500
37507,745880
37508,742353
37509,738676
37510,735028
37511,731458
37512,727836
37513,724172
37514,720697
37515,716968
37516,713395
37517,709815
37518,708959
37519,705402
37520,701947
37521,698569
37522,695013
37523,691448
37524,687812
37525,684149
37526,680565
37527,676951
37528,673429
37529,669937
37530,666315
37531,664638
37532,661059
37533,657483
37534,654699
37535,651079
37536,647446
37537,643987
37538,640347
37539,636679
37540,633059
37541,629509
37542,625949
37543,622419
37544,620838
37545,617178
37546,613695
37547,610096
37548,606512
37549,602848
37550,600037
37551,596341
37552,592757
37553,589381
37554,585792
37555,582279
37556,578682
37557,577040
37558,573368
37559,569868
37560,566177
37561,562664
37562,559054
37563,555477
37564,551825
37565,548263
37566,545301
37567,541641
37568,538918
37569,537370
37570,533899
37571,530483
37572,526931
37573,523408
37574,519835
37575,516296
37576,512677
37577,509077
37578,505511
37579,501907
37580,498309
37581,494758
37582,493557
37583,489994
37584,486397
37585,482975
37586,479377
37587,475770
37588,472151
37589,470224
37590,466298
37591,462353
37592,458446
37593,454499
37594,450742
37595,448925
37596,445324
37597,441644
37598,438827
37599,435144
37600,431639
37601,428213
37602,424643
37603,420983
37604,417620
37605,413988
37606,410468
37607,406852
37608,404972
37609,401410
37610,397743
37611,394203
37612,390803
37613,387211
37614,384411
37615,380856
37616,377401
37617,374240
37618,370650
37619,367057
37620,363391
37621,361817
37622,358298
37623,354603
37624,351009
37625,347561
37626,344124
37627,340539
37628,337059
37629,333429
37630,330457
37631,326901
37632,323347
37633,321834
37634,318285
37635,314578
37636,311008
37637,307413
37638,303754
37639,300075
37640,296494
37641,292911
37642,289350
37643,285754
37644,282116
37645,278462
37646,277360
37647,273774
37648,270207
37649,266812
37650,263231
37651,259594
37652,256028
37653,252354
37654,248887
37655,245489
37656,240673
37657,238170
37658,234675
37659,233137
37660,229625
37661,226041
37662,223215
37663,219680
37664,215983
37665,212603
37666,209049
37667,205433
37668,201830
37669,198204
37670,194638
37671,191050
37672,189289
37673,185713
37674,182081
37675,178446
37676,174923
37677,171583
37678,168831
37679,165292
37680,161656
37681,158264
37682,154662
37683,151080
37684,147493
37685,145662
37686,142050
37687,138406
37688,134815
37689,131207
37690,127675
37691,125240
37692,121336
37693,117396
37694,113849
37695,110147
37696,106460
37697,105683
37698,102138
37699,98468
37700,94947
37701,91342
37702,87721
37703,84158
37704,80586
37705,76964
37706,73392
37707,70145
37708,66519
37709,62900
37710,61889
37711,58442
37712,54890
37713,51439
37714,47888
37715,44238
37716,40662
37717,37187
37718,33807
37719,30260
37720,26708
37721,23136
37722,19528
37723,17828
37724,14529
37725,10887
37726,8083
37727,4475
37728,1082708
37729,1084412
37730,1083246
37731,1081251
37732,1079242
37733,1077590
37734,1075478
37735,1073369
37736,1091882
37737,1089943
37738,1088252
37739,1086744
37740,1084459
37741,1081843
37742,1080300
37743,1077058
37744,1073576
37745,1070246
37746,1066670
37747,1062980
37748,1059407
37749,1057794
37750,1054172
37751,1050536
37752,1046951
37753,1043313
37754,1039716
37755,1036154
37756,1032631
37757,1029159
37758,1026596
37759,1023000
37760,1019477
37761,1017927
37762,1014419
37763,1010798
37764,1007231
37765,1003688
37766,1000069
37767,996350
37768,992882
37769,989230
37770,985566
37771,981902
37772,978435
37773,974823
37774,1096461
37775,1093036
37776,1089087
37777,1085234
37778,1081325
37779,1077394
37780,1073458
37781,1069563
37782,1065581
37783,1061673
37784,1057762
37785,1053823
37786,1049889
37787,1047365
37788,1043390
37789,1039537
37790,1035615
37791,1031739
37792,1027800
37793,1023878
37794,1021658
37795,1017775
37796,1013872
37797,1009912
37798,1005985
37799,1002070
37800,998132
37801,994170
37802,990301
37803,986360
37804,982424
37805,978498
37806,974562
37807,970613
37808,966712
37809,962766
37810,958833
37811,954917
37812,950980
37813,947044
37814,943184
37815,939248
37816,935312
37817,931390
37818,927446
37819,923479
37820,919582
37821,915597
37822,911660
37823,907794
37824,903891
37825,899974
37826,896060
37827,892082
37828,888188
37829,884269
37830,880337
37831,876340
37832,872409
37833,868541
37834,864642
37835,860720
37836,856749
37837,852839
37838,848933
37839,844994
37840,841019
37841,837054
37842,833146
37843,829243
37844,825350
37845,821370
37846,817426
37847,813541
37848,809643
37849,805701
37850,801728
37851,797852
37852,793913
37853,789984
37854,786050
37855,782112
37856,778201
37857,774251
37858,770325
37859,766417
37860,762467
37861,758478
37862,754558
37863,750677
37864,746736
37865,742802
37866,738857
37867,734932
37868,731011
37869,727119
37870,723170
37871,719320
37872,715367
37873,711441
37874,707526
37875,703596
37876,699650
37877,695707
37878,691789
37879,687841
37880,683906
37881,679966
37882,675979
37883,672114
37884,675618
37885,671736
37886,667868
37887,663949
37888,660020
37889,656093
37890,652162
37891,648236
37892,644248
37893,640373
37894,636438
37895,632461
37896,628594
37897,626888
37898,623004
37899,619073
37900,615097
37901,611198
37902,607336
37903,603357
37904,599540
37905,595536
37906,590355
37907,587722
37908,583824
37909,579924
37910,576063
37911,572132
37912,568178
37913,564292
37914,560360
37915,556447
37916,552598
37917,548683
37918,544761
37919,540864
37920,536958
37921,533018
37922,529132
37923,525196
37924,521264
37925,517378
37926,513443
37927,509512
37928,505627
37929,501692
37930,497767
37931,493885
37932,489947
37933,485966
37934,482107
37935,478197
37936,474269
37937,470311
37938,466382
37939,462453
37940,458547
37941,454605
37942,450698
37943,446806
37944,442875
37945,438989
37946,435109
37947,431154
37948,427250
37949,423341
37950,419419
37951,415520
37952,411622
37953,407690
37954,403738
37955,399777
37956,395895
37957,391995
37958,388099
37959,384183
37960,380239
37961,376354
37962,372408
37963,368488
37964,364611
37965,360664
37966,356747
37967,352850
37968,348917
37969,345012
37970,341207
37971,337370
37972,333554
37973,329662
37974,325719
37975,321774
37976,317835
37977,313887
37978,309951
37979,306042
37980,302104
37981,298164
37982,294256
37983,290295
37984,286356
37985,282473
37986,278585
37987,274730
37988,270906
37989,267043
37990,263151
37991,259242
37992,255298
37993,251355
37994,247436
37995,243454
37996,239541
37997,235636
37998,231697
37999,229120
38000,225198
38001,221307
38002,217403
38003,213519
38004,209562
38005,205631
38006,201623
38007,197768
38008,193827
38009,189917
38010,185969
38011,182029
38012,178098
38013,174158
38014,170208
38015,166301
38016,162360
38017,158424
38018,154529
38019,150572
38020,146634
38021,142707
38022,138762
38023,134818
38024,130915
38025,126937
38026,123026
38027,119114
38028,115192
38029,111263
38030,107335
38031,103486
38032,99656
38033,95850
38034,92025
38035,88217
38036,84371
38037,80732
38038,77106
38039,73464
38040,69966
38041,66625
38042,63052
38043,61401
38044,57880
38045,54372
38046,51379
38047,47809
38048,44272
38049,40945
38050,37368
38051,33839
38052,30274
38053,26683
38054,23328
38055,19424
38056,17533
38057,14169
38058,10649
38059,7057
38060,3573
38061,1057344
38062,1055141
38063,1051673
38064,1048036
38065,1044674
38066,1041223
38067,1037620
38068,1034051
38069,1035549
38070,1031959
38071,1028343
38072,1024857
38073,1020955
38074,1017239
38075,1013777
38076,1010096
38077,1006537
38078,1004265
38079,1000704
38080,997131
38081,997568
38082,994046
38083,990561
38084,986987
38085,983599
38086,980226
38087,976623
38088,973011
38089,969544
38090,965967
38091,962299
38092,958773
38093,955213
38094,954452
38095,950808
38096,947291
38097,943972
38098,940415
38099,936850
38100,933191
38101,929585
38102,927152
38103,923207
38104,919270
38105,915597
38106,911914
38107,910338
38108,906749
38109,903413
38110,900881
38111,897484
38112,893770
38113,890552
38114,887243
38115,883612
38116,880086
38117,876757
38118,873226
38119,869780
38120,868222
38121,864521
38122,861105
38123,857529
38124,853956
38125,850303
38126,847671
38127,844176
38128,847835
38129,844073
38130,840174
38131,836248
38132,832352
38133,828411
38134,824493
38135,820674
38136,816814
38137,812934
38138,809094
38139,805208
38140,801331
38141,797499
38142,793907
38143,790248
38144,786604
38145,785167
38146,781624
38147,778013
38148,774616
38149,771053
38150,767436
38151,763910
38152,760348
38153,756793
38154,753248
38155,749644
38156,744795
38157,742360
38158,741416
38159,737795
38160,734357
38161,731035
38162,727489
38163,723813
38164,720157
38165,717278
38166,713612
38167,710110
38168,706488
38169,702905
38170,699268
38171,697862
38172,694191
38173,692180
38174,689556
38175,685929
38176,682274
38177,678910
38178,675179
38179,671651
38180,668034
38181,664457
38182,660920
38183,657347
38184,655720
38185,652122
38186,648573
38187,644964
38188,641306
38189,637775
38190,634820
38191,631373
38192,627794
38193,624377
38194,626051
38195,622268
38196,618404
38197,614528
38198,610657
38199,606744
38200,602832
38201,598932
38202,595030
38203,591092
38204,588927
38205,584988
38206,581044
38207,577155
38208,573211
38209,571324
38210,567760
38211,564043
38212,560462
38213,556850
38214,553254
38215,549717
38216,546239
38217,542625
38218,539089
38219,535515
38220,531896
38221,528195
38222,532116
38223,528334
38224,524477
38225,520614
38226,516715
38227,512778
38228,508877
38229,504929
38230,500998
38231,497088
38232,493132
38233,489201
38234,485285
38235,482223
38236,483716
38237,479976
38238,476081
38239,472156
38240,468292
38241,464368
38242,460431
38243,456549
38244,452600
38245,448662
38246,444786
38247,440833
38248,442424
38249,438626
38250,434733
38251,430841
38252,426963
38253,423021
38254,419082
38255,415187
38256,411287
38257,407382
38258,403469
38259,399841
38260,396199
38261,394443
38262,390902
38263,387254
38264,383689
38265,379959
38266,376446
38267,372843
38268,369259
38269,365754
38270,363393
38271,359496
38272,355561
38273,354567
38274,350666
38275,346765
38276,343068
38277,339298
38278,335399
38279,331562
38280,327644
38281,323781
38282,319901
38283,316001
38284,312097
38285,308225
38286,306290
38287,302431
38288,298591
38289,294866
38290,291014
38291,287178
38292,283271
38293,279366
38294,275475
38295,271568
38296,267660
38297,263756
38298,259855
38299,257228
38300,253401
38301,249490
38302,246680
38303,242827
38304,238970
38305,235098
38306,232688
38307,228783
38308,224843
38309,220964
38310,217019
38311,213080
38312,209484
38313,205613
38314,201761
38315,197862
38316,193967
38317,190025
38318,187085
38319,183198
38320,179255
38321,175447
38322,171579
38323,167692
38324,163821
38325,161479
38326,157650
38327,153822
38328,149899
38329,145994
38330,142011
38331,138134
38332,134237
38333,130315
38334,127367
38335,123463
38336,119582
38337,117484
38338,113608
38339,109669
38340,105870
38341,101998
38342,98161
38343,94301
38344,90433
38345,86559
38346,82626
38347,78800
38348,74919
38349,71013
38350,69378
38351,65552
38352,61644
38353,57766
38354,53933
38355,50017
38356,46271
38357,42661
38358,38967
38359,35351
38360,31896
38361,28303
38362,24709
38363,23077
38364,19518
38365,15952
38366,13072
38367,9677
38368,6155
38369,2807
38370,1070096
38371,1068504
38372,1066992
38373,1064936
38374,1063191
38375,1061522
38376,1065926
38377,1064239
38378,1062752
38379,1060787
38380,1058876
38381,1057132
38382,1059405
38383,1057530
38384,1055720
38385,1054546
38386,1052559
38387,1050937
38388,1048564
38389,1049593
38390,1046422
38391,1042978
38392,1039624
38393,1036082
38394,1032433
38395,1028686
38396,1025160
38397,1021449
38398,1018528
38399,1014974
38400,1011512
38401,1010112
38402,1006552
38403,1002879
38404,999331
38405,995765
38406,991326
38407,988728
38408,986584
38409,982682
38410,978754
38411,974839
38412,970900
38413,967269
38414,966428
38415,962854
38416,959220
38417,955852
38418,953894
38419,950325
38420,947042
38421,943448
38422,940101
38423,936657
38424,933079
38425,929612
38426,926016
38427,924339
38428,920633
38429,917134
38430,914243
38431,910638
38432,907068
38433,903682
38434,900135
38435,896502
38436,892953
38437,889240
38438,885700
38439,881985
38440,880255
38441,876708
38442,872993
38443,869443
38444,866080
38445,862393
38446,859414
38447,855823
38448,852224
38449,848773
38450,845160
38451,841495
38452,837976
38453,836087
38454,832385
38455,828758
38456,825225
38457,821690
38458,817996
38459,814456
38460,810827
38461,807252
38462,804370
38463,800648
38464,797142
38465,796527
38466,792883
38467,789266
38468,785746
38469,782175
38470,778584
38471,774920
38472,771318
38473,767803
38474,764606
38475,760879
38476,757282
38477,753710
38478,752648
38479,749079
38480,745415
38481,742010
38482,738406
38483,734818
38484,731373
38485,727672
38486,724149
38487,720593
38488,716860
38489,713268
38490,709581
38491,708019
38492,704442
38493,700769
38494,697783
38495,694196
38496,690586
38497,687145
38498,683481
38499,679824
38500,676281
38501,672653
38502,669020
38503,665503
38504,663771
38505,660132
38506,656512
38507,652873
38508,649206
38509,645543
38510,642615
38511,640046
38512,636104
38513,632193
38514,628335
38515,631087
38516,627214
38517,623328
38518,619426
38519,615542
38520,611599
38521,607670
38522,603766
38523,599853
38524,595913
38525,592008
38526,588058
38527,584168
38528,580229
38529,578567
38530,574987
38531,571396
38532,567850
38533,564231
38534,560731
38535,557194
38536,553495
38537,549903
38538,546271
38539,542631
38540,539113
38541,535501
38542,534834
38543,531461
38544,527775
38545,524424
38546,520815
38547,517302
38548,513677
38549,510135
38550,506509
38551,502895
38552,499310
38553,495625
38554,492145
38555,490417
38556,486719
38557,483157
38558,480311
38559,476675
38560,472944
38561,469555
38562,465915
38563,462296
38564,458674
38565,455113
38566,451485
38567,447862
38568,445916
38569,442399
38570,438805
38571,435255
38572,431654
38573,428059
38574,425121
38575,421646
38576,417994
38577,414470
38578,411153
38579,407537
38580,403920
38581,402309
38582,398746
38583,395052
38584,391437
38585,387783
38586,384130
38587,380572
38588,376940
38589,373363
38590,370490
38591,366887
38592,363192
38593,361597
38594,358105
38595,354493
38596,350839
38597,347303
38598,343650
38599,340098
38600,336438
38601,332861
38602,329376
38603,325743
38604,322177
38605,318630
38606,317522
38607,314001
38608,310365
38609,306954
38610,303302
38611,299724
38612,296132
38613,292471
38614,290007
38615,286082
38616,282142
38617,278195
38618,274288
38619,272483
38620,268970
38621,265361
38622,262466
38623,258860
38624,255317
38625,251876
38626,248362
38627,244717
38628,241035
38629,237350
38630,233770
38631,230052
38632,228283
38633,224746
38634,221240
38635,217589
38636,214059
38637,210419
38638,207621
38639,203962
38640,200286
38641,196849
38642,193209
38643,189521
38644,185846
38645,184125
38646,180485
38647,176861
38648,173215
38649,169600
38650,166042
38651,162502
38652,158898
38653,155535
38654,152663
38655,148973
38656,143875
38657,144413
38658,140832
38659,137250
38660,133606
38661,130065
38662,126476
38663,122887
38664,119163
38665,115678
38666,112047
38667,108480
38668,104706
38669,101095
38670,99916
38671,96279
38672,92688
38673,89300
38674,85879
38675,82065
38676,78190
38677,74307
38678,70448
38679,66587
38680,63295
38681,59692
38682,56020
38683,54417
38684,50854
38685,47244
38686,44397
38687,40908
38688,37265
38689,33792
38690,30263
38691,26619
38692,22982
38693,19392
38694,15954
38695,12443
38696,10854
38697,7277
38698,3682
38699,1060230
38700,1056865
38701,1053440
38702,1050726
38703,1047140
38704,1043628
38705,1040277
38706,1036623
38707,1033013
38708,1029449
38709,1028094
38710,1024693
38711,1021109
38712,1017498
38713,1014019
38714,1010458
38715,1006885
38716,1004223
38717,1000313
38718,996961
38719,993327
38720,989885
38721,988425
38722,984921
38723,981416
38724,977785
38725,974230
38726,970677
38727,967129
38728,963631
38729,960115
38730,956596
38731,953151
38732,949605
38733,946053
38734,945061
38735,941535
38736,937883
38737,934394
38738,930898
38739,927227
38740,923692
38741,920232
38742,916661
38743,913191
38744,909687
38745,906078
38746,902410
38747,900804
38748,897246
38749,893695
38750,890916
38751,887315
38752,883884
38753,880550
38754,877068
38755,873539
38756,870009
38757,866349
38758,862757
38759,859151
38760,857421
38761,853835
38762,850308
38763,846744
38764,843166
38765,839602
38766,836699
38767,833157
38768,829636
38769,826203
38770,822688
38771,819081
38772,815456
38773,813746
38774,810122
38775,806481
38776,802885
38777,799326
38778,795936
38779,792307
38780,788730
38781,785056
38782,782133
38783,778560
38784,774872
38785,773567
38786,770039
38787,766379
38788,762761
38789,759185
38790,755584
38791,751863
38792,748325
38793,744666
38794,741120
38795,737505
38796,733861
38797,730266
38798,729197
38799,725653
38800,721965
38801,718631
38802,715353
38803,711715
38804,708166
38805,704485
38806,700895
38807,697341
38808,693742
38809,690120
38810,686520
38811,684920
38812,681375
38813,677843
38814,674968
38815,671442
38816,667829
38817,664486
38818,662143
38819,658258
38820,654303
38821,650376
38822,646465
38823,642856
38824,641119
38825,637531
38826,633956
38827,630379
38828,626914
38829,623579
38830,620783
38831,617207
38832,613595
38833,610379
38834,606819
38835,603271
38836,599709
38837,598171
38838,594559
38839,590932
38840,587371
38841,583772
38842,580227
38843,576681
38844,573086
38845,569416
38846,566626
38847,563037
38848,559475
38849,558883
38850,555293
38851,551722
38852,548091
38853,544479
38854,540872
38855,537235
38856,533745
38857,530228
38858,526587
38859,522906
38860,519295
38861,515650
38862,514623
38863,511139
38864,507574
38865,504136
38866,500624
38867,496969
38868,493382
38869,489762
38870,486144
38871,482528
38872,479020
38873,475445
38874,471753
38875,470099
38876,466566
38877,462996
38878,460183
38879,456620
38880,452976
38881,449605
38882,446089
38883,442363
38884,438760
38885,435131
38886,431665
38887,428056
38888,426364
38889,422744
38890,419121
38891,415589
38892,412036
38893,408461
38894,405651
38895,402074
38896,398444
38897,395088
38898,391452
38899,387822
38900,384243
38901,382539
38902,378900
38903,375399
38904,371847
38905,368221
38906,362041
38907,361164
38908,357668
38909,354028
38910,351128
38911,347567
38912,343934
38913,342422
38914,338828
38915,335417
38916,331786
38917,328181
38918,324557
38919,321007
38920,317443
38921,314806
38922,310854
38923,306931
38924,303222
38925,299655
38926,298759
38927,295182
38928,291496
38929,288120
38930,284481
38931,280921
38932,277313
38933,273784
38934,270135
38935,266516
38936,263003
38937,259343
38938,255765
38939,254062
38940,250397
38941,246860
38942,244048
38943,240388
38944,236809
38945,233487
38946,229946
38947,226286
38948,222843
38949,219233
38950,215554
38951,212025
38952,210200
38953,206653
38954,203055
38955,199436
38956,195840
38957,192236
38958,189478
38959,185935
38960,182426
38961,179039
38962,175467
38963,171939
38964,168239
38965,166463
38966,162828
38967,159293
38968,155664
38969,152176
38970,148477
38971,144803
38972,141254
38973,137617
38974,134731
38975,131183
38976,127500
38977,125814
38978,122414
38979,118709
38980,115092
38981,111491
38982,107964
38983,104327
38984,100827
38985,97097
38986,93548
38987,89966
38988,86315
38989,82636
38990,81633
38991,78040
38992,74347
38993,70993
38994,67385
38995,63760
38996,60270
38997,56533
38998,52945
38999,49338
39000,45758
39001,42086
39002,38570
39003,36716
39004,33210
39005,29620
39006,26792
39007,23210
39008,19726
39009,16277
39010,12782
39011,9230
39012,5613
39013,2160
39014,1060594
39015,1057075
39016,1056164
39017,1052725
39018,1049048
39019,1045429
39020,1041775
39021,1038127
39022,1035283
39023,1032805
39024,1028885
39025,1024939
39026,1021251
39027,1017556
39028,1014057
39029,1012484
39030,1008864
39031,1005306
39032,1001786
39033,998188
39034,994590
39035,991097
39036,987451
39037,983742
39038,980881
39039,977197
39040,973685
39041,972951
39042,969402
39043,965865
39044,962339
39045,958664
39046,954982
39047,951423
39048,947716
39049,944210
39050,940674
39051,937026
39052,933424
39053,929889
39054,928749
39055,925215
39056,921738
39057,918322
39058,914763
39059,911259
39060,907568
39061,904085
39062,900448
39063,896855
39064,893261
39065,889662
39066,886077
39067,884309
39068,880693
39069,877136
39070,874253
39071,870563
39072,866998
39073,863617
39074,860032
39075,856379
39076,852802
39077,849209
39078,845473
39079,841936
39080,840201
39081,836582
39082,832925
39083,829306
39084,825601
39085,822094
39086,819138
39087,815525
39088,811838
39089,808420
39090,804705
39091,801116
39092,797448
39093,795687
39094,792138
39095,788511
39096,784873
39097,781268
39098,777665
39099,774093
39100,770447
39101,766940
39102,764054
39103,760536
39104,756895
39105,755218
39106,751678
39107,748097
39108,744498
39109,740849
39110,737281
39111,733608
39112,729953
39113,726396
39114,722788
39115,719126
39116,715525
39117,711818
39118,711012
39119,707405
39120,703803
39121,700321
39122,696797
39123,693140
39124,689620
39125,687408
39126,683467
39127,679521
39128,675621
39129,671671
39130,667736
39131,666017
39132,662378
39133,658688
39134,655693
39135,651970
39136,648410
39137,645049
39138,641363
39139,637712
39140,634112
39141,630512
39142,626904
39143,623381
39144,621642
39145,618122
39146,614545
39147,614635
39148,610785
39149,606962
39150,603069
39151,599143
39152,595256
39153,591316
39154,587432
39155,583517
39156,578277
39157,577172
39158,573607
39159,570045
39160,566486
39161,562859
39162,559250
39163,555682
39164,552088
39165,548373
39166,545429
39167,541839
39168,538254
39169,536635
39170,533106
39171,529408
39172,525892
39173,522288
39174,518597
39175,514970
39176,511340
39177,507680
39178,504058
39179,500388
39180,496812
39181,493136
39182,492022
39183,488406
39184,484838
39185,481371
39186,477810
39187,474259
39188,470700
39189,467036
39190,463464
39191,459831
39192,456240
39193,452674
39194,449110
39195,447355
39196,443750
39197,440162
39198,437183
39199,433586
39200,430000
39201,426750
39202,423095
39203,419500
39204,415935
39205,412375
39206,408765
39207,405184
39208,403441
39209,399941
39210,396322
39211,392731
39212,389129
39213,385556
39214,382582
39215,378984
39216,375242
39217,371846
39218,368299
39219,364682
39220,361026
39221,359294
39222,355821
39223,352132
39224,348563
39225,344945
39226,341327
39227,339117
39228,335213
39229,331286
39230,328370
39231,324694
39232,321120
39233,320273
39234,316733
39235,313126
39236,309539
39237,305926
39238,302319
39239,298740
39240,295049
39241,291440
39242,287882
39243,284361
39244,280759
39245,277269
39246,276242
39247,272665
39248,269099
39249,265621
39250,262013
39251,258400
39252,254769
39253,251140
39254,247565
39255,243842
39256,240266
39257,236658
39258,233023
39259,231195
39260,227611
39261,223993
39262,220993
39263,217660
39264,214115
39265,210662
39266,207100
39267,203413
39268,199759
39269,196208
39270,192488
39271,188955
39272,187066
39273,183449
39274,180003
39275,176370
39276,172841
39277,169182
39278,166351
39279,162744
39280,159168
39281,155718
39282,152161
39283,148679
39284,145055
39285,143236
39286,139609
39287,136108
39288,132432
39289,128900
39290,125305
39291,121708
39292,118083
39293,114539
39294,111869
39295,108227
39296,104628
39297,103209
39298,99701
39299,96135
39300,92594
39301,88920
39302,85416
39303,81500
39304,77842
39305,74261
39306,70701
39307,67122
39308,63589
39309,59884
39310,58934
39311,55336
39312,51658
39313,48221
39314,44587
39315,40977
39316,37407
39317,33863
39318,30300
39319,26646
39320,23160
39321,19276
39322,15555
39323,13980
39324,10523
39325,6888
39326,4192
39327,1065235
39328,1063575
39329,1062930
39330,1062145
39331,1058996
39332,1057509
39333,1055427
39334,1053522
39335,1051781
39336,1055133
39337,1053441
39338,1051833
39339,1049764
39340,1047680
39341,1046097
39342,1047615
39343,1045717
39344,1044333
39345,1043057
39346,1041064
39347,1039295
39348,1037097
39349,1037119
39350,1033773
39351,1030288
39352,1026807
39353,1023334
39354,1019626
39355,1016138
39356,1012524
39357,1008943
39358,1006082
39359,1002574
39360,999045
39361,997488
39362,993932
39363,990239
39364,986542
39365,983045
39366,979499
39367,975850
39368,972389
39369,968866
39370,965380
39371,961999
39372,958415
39373,954943
39374,953833
39375,950335
39376,946860
39377,943545
39378,940017
39379,936336
39380,932785
39381,929322
39382,925847
39383,922412
39384,918878
39385,915405
39386,911793
39387,910098
39388,906506
39389,902972
39390,900018
39391,896458
39392,892900
39393,889519
39394,885842
39395,882203
39396,878613
39397,875033
39398,871424
39399,867747
39400,866240
39401,862648
39402,859263
39403,855700
39404,852027
39405,848601
39406,844782
39407,842423
39408,838855
39409,835825
39410,832163
39411,828498
39412,824838
39413,823534
39414,819956
39415,816449
39416,813039
39417,809332
39418,805901
39419,802460
39420,798843
39421,795314
39422,792550
39423,788981
39424,785320
39425,784698
39426,781197
39427,777780
39428,774164
39429,770609
39430,767139
39431,763876
39432,760293
39433,757943
39434,754105
39435,750174
39436,746229
39437,742546
39438,741607
39439,738034
39440,734393
39441,730923
39442,727277
39443,723722
39444,720069
39445,716431
39446,712797
39447,709140
39448,705471
39449,701901
39450,698222
39451,696509
39452,692960
39453,689378
39454,686526
39455,682931
39456,679323
39457,676054
39458,672437
39459,668739
39460,665274
39461,661949
39462,658333
39463,654695
39464,652859
39465,649202
39466,645604
39467,642110
39468,638532
39469,634868
39470,632020
39471,628388
39472,624776
39473,621376
39474,617661
39475,614074
39476,610456
39477,608606
39478,605022
39479,601491
39480,597876
39481,594213
39482,590606
39483,586936
39484,583297
39485,579671
39486,576651
39487,573036
39488,569334
39489,567697
39490,564139
39491,560510
39492,556948
39493,553382
39494,549709
39495,546143
39496,542451
39497,538810
39498,535217
39499,531604
39500,528041
39501,524529
39502,523850
39503,520233
39504,516560
39505,513077
39506,509676
39507,506254
39508,502649
39509,498999
39510,495318
39511,491672
39512,488069
39513,484451
39514,480884
39515,479603
39516,475990
39517,472353
39518,469714
39519,466023
39520,462459
39521,459047
39522,455456
